date,slot,model,load_kw,pv_kw,actual_price,grid_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh
2025-09-23,16,Q2,3591.0744,0.0,0.4268,581.9173718333334,0.0,0.0,10050.0,16.595028166666566
2025-09-23,17,Q2,3523.6786,0.0,0.4588,584.2798914166665,0.0,0.0,10050.0,2.999875250000173
2025-09-23,18,Q2,3402.03,0.0,0.4777,576.1273083333333,0.0,0.0,10050.0,0.0
2025-09-23,19,Q2,3470.8796,0.0,0.4584,571.67196875,0.0,0.0,10050.0,6.807964583333273
2025-09-23,20,Q2,3546.3118,0.0,0.4106,582.3076974166668,0.0,0.0,10050.0,8.744269249999888
2025-09-23,21,Q2,3521.1,0.0,0.3812,584.5843166666666,0.0,0.0,10050.0,2.2656833333332997
2025-09-23,22,Q2,3493.0415,0.0,0.4192,575.0621721666666,0.0,0.0,10050.0,7.111411166666585
2025-09-23,23,Q2,3616.52,0.0,0.4681,586.6150290833334,0.0,0.0,10050.0,16.13830424999992
2025-09-23,24,Q2,3738.77,0.0,0.4666,595.8409666666665,0.0,0.0,10050.0,27.2873666666668
2025-09-23,25,Q2,3573.138,0.0019,0.4048,614.63699,0.0,0.0,10050.0,0.0
2025-09-23,26,Q2,3548.8256,0.0,0.3873,611.0743715833333,0.0,0.0,10050.0,0.0
2025-09-23,27,Q2,3696.43,0.0,0.4222,596.9258166666666,0.0,0.0,10050.0,19.145849999999996
2025-09-23,28,Q2,3629.4046,0.0268,0.4225,606.7209926666666,0.0,0.0,10050.0,0.0
2025-09-23,29,Q2,3602.4949,0.0,0.4173,596.7401375,0.0,0.0,10050.0,3.6756791666666686
2025-09-23,30,Q2,3708.74,0.0,0.4256,590.9958916666667,0.0,0.0,10050.0,27.127441666666527
2025-09-23,31,Q2,3751.3647,0.3731,0.433,584.4530075833333,0.0,0.0,10050.0,40.71225908333338
2025-09-23,32,Q2,3689.4488,0.0,0.4518,612.1912815,0.0,0.0,10050.0,2.7168518333334077
2025-09-23,33,Q2,3557.68,0.0,0.4325,639.2931895833333,0.0,0.0,10050.0,0.0
2025-09-23,34,Q2,3509.0644,5.1961,0.3613,1440.6293256666665,833.3333333333333,0.0,10800.0,0.0
2025-09-23,35,Q2,4001.4806,0.0,0.6152,674.4588480833332,0.0,-0.0,10800.0,0.0
2025-09-23,36,Q2,4743.74,0.0,1.0325,0.0,0.0,813.203947916667,9896.44005787037,0.0
2025-09-23,37,Q2,4911.4158,148.7833,1.0391,0.0,0.0,788.0267909166665,9020.85473462963,5.745292416666757
2025-09-23,38,Q2,4831.9735,376.0146,0.9449,0.0,0.0,713.6997121666668,8227.855054444444,28.960104499999716
2025-09-23,39,Q2,4792.2,649.3875,0.9432,0.0,0.0,657.2067999999999,7497.625276666667,33.26195000000007
2025-09-23,40,Q2,4757.3085,973.8044,0.9146,0.0,0.0,626.389759,6801.636655555556,4.194257666666658
2025-09-23,41,Q2,4755.1526,1245.8597,0.8673,0.0,0.0,577.0906640000001,6160.424806666667,7.7914859999999635
2025-09-23,42,Q2,4789.05,1511.775,0.8271,0.0,0.0,518.8518208333332,5583.922783518519,27.360679166666728
2025-09-23,43,Q2,4816.282,1907.945,0.8061,0.0,0.0,449.1373190833333,5084.881317870371,35.585514250000074
2025-09-23,44,Q2,4786.2179,2234.3678,0.8269,0.0,0.0,423.1009735,4614.769125092594,2.2073764999998957
2025-09-23,45,Q2,4660.51,2492.5875,0.8096,162.42186008333152,0.0,217.43445658333502,4373.175284444444,0.0
2025-09-23,46,Q2,4606.8822,2894.0726,0.6878,284.7283299166666,0.0,0.0,4373.175284444444,0.7399367500000267
2025-09-23,47,Q2,5489.8417,3343.4604,0.8469,0.0,0.0,318.86065225000004,4018.885670833333,38.869564416666606
2025-09-23,48,Q2,6701.06,3753.1125,1.1849,0.0,0.0,475.3159895833331,3490.7567935185184,16.008593750000273
2025-09-23,49,Q2,6664.9869,4119.6249,1.1921,0.0,0.0,442.8762361666668,2998.6720866666665,0.0
2025-09-23,50,Q2,6469.7028,4427.9049,1.1184,0.0,0.0,380.56638499999974,2575.820547777778,0.0
2025-09-23,51,Q2,6635.97,4698.6375,1.1227,0.0,0.0,326.1756041666667,2213.403209814815,0.0
2025-09-23,52,Q2,6600.0815,4997.093,1.0962,0.0,0.0,271.5795761666666,1911.6481251851853,0.0
2025-09-23,53,Q2,6462.4233,5400.3214,1.0174,0.0,0.0,226.3690221666668,1660.1269894444445,0.0
2025-09-23,54,Q2,6427.57,5807.85,0.9516,0.0,0.0,159.5960500000004,1482.7980449999995,0.0
2025-09-23,55,Q2,6551.7343,6020.5511,0.9817,0.0,0.0,138.01793425000002,1329.4447847222218,0.0
2025-09-23,56,Q2,6611.8297,6159.4673,1.0171,0.0,0.0,89.40515833333313,1230.1057199074073,0.0
2025-09-23,57,Q2,6584.42,6306.2625,1.0072,0.0,0.0,27.095147916666633,1200.0,19.264435416666743
2025-09-23,58,Q2,6627.8893,6423.4053,0.9839,0.0,0.18780566666683285,0.0,1200.1690251000002,34.268472333333406
2025-09-23,59,Q2,6567.1756,6483.305,0.9725,0.0,52.33319549999993,0.0,1247.26890105,66.31162883333315
2025-09-23,60,Q2,6455.96,6487.7625,0.9784,0.0,71.11112291666667,0.0,1311.268911675,65.81070625000004
2025-09-23,61,Q2,6527.0912,6506.7574,0.9839,0.0,109.60426391666651,0.0,1409.9127491999998,112.99323058333309
2025-09-23,62,Q2,6488.4499,6763.9313,0.9513,0.0,185.10042024999962,0.0,1576.5031274249995,139.18685358333286
2025-09-23,63,Q2,6336.11,7139.7,0.9073,0.0,211.0724895833335,0.0,1766.4683680499998,77.14082291666682
2025-09-23,64,Q2,6376.9432,7257.6775,0.8981,0.0,216.77887200000006,0.0,1961.5693528499999,69.98982200000006
2025-09-23,65,Q2,6473.6947,7240.5731,0.7781,0.0,220.16529874999998,0.0,2159.718121725,92.35223208333338
2025-09-23,66,Q2,6470.56,7359.675,0.5639,0.0,265.61833958333324,0.0,2398.7746273499997,117.43250624999996
2025-09-23,67,Q2,6357.1346,7784.7849,0.4409,547.8410343333333,833.3333333333333,0.0,3148.7746273499997,47.550582333333466
2025-09-23,68,Q2,6310.6975,8209.6886,0.4252,0.0,329.09125283333304,0.0,3444.9567548999994,12.592736166666498
2025-09-23,69,Q2,6431.52,8399.7375,0.4696,0.0,317.33600000000024,0.0,3730.5591548999996,0.0
2025-09-23,70,Q2,6604.0357,8379.679,0.5048,297.6069950000005,617.9117777500005,0.0,4286.679754875,24.3642327500001
2025-09-23,71,Q2,6371.5522,8435.4109,0.4546,454.67316341666634,833.3333333333333,0.0,5036.679754875,34.6837199166668
2025-09-23,72,Q2,5893.69,8613.5625,0.3613,399.9530541666668,833.3333333333333,0.0,5786.679754875,0.0
2025-09-23,73,Q2,5815.5593,8690.3915,0.3481,338.43724558333344,833.3333333333333,0.0,6536.679754875,15.75738774999985
2025-09-23,74,Q2,5929.8452,8581.2694,0.3859,336.0776229999999,833.3333333333333,0.0,7286.679754875,55.35167700000011
2025-09-23,75,Q2,5958.43,8484.4875,0.387,420.9904500000001,833.3333333333333,0.0,8036.679754875,0.0
2025-09-23,76,Q2,5882.5546,8645.3297,0.3271,434.95812758333346,833.3333333333333,0.0,8786.679754875,0.0
2025-09-23,77,Q2,6091.5912,8546.664,0.4936,0.0,386.90358725,0.0,9134.892983400001,0.0
2025-09-23,78,Q2,6408.53,8135.1375,0.8213,0.0,332.87508124999994,0.0,9434.480556525,45.10716458333326
2025-09-23,79,Q2,6253.4833,7884.9488,0.9285,0.0,247.90388308333348,0.0,9657.5940513,0.0
2025-09-23,80,Q2,6080.4251,7754.0988,0.8854,0.0,262.3126060833335,0.0,9893.675396775001,0.0
2025-09-23,81,Q2,6115.63,7607.2875,0.8377,0.0,278.7344,0.0,10144.536356775001,30.124816666666618
2025-09-23,82,Q2,6161.9414,7394.5585,0.8574,0.0,216.65641783333305,0.0,10339.527132825,11.220234499999663
2025-09-23,83,Q2,6291.8498,7228.1769,0.8948,0.0,155.30409958333337,0.0,10479.30082245,0.0
2025-09-23,84,Q2,6409.53,7094.9625,0.9188,0.0,154.02690624999994,0.0,10617.925038075,39.78815624999996
2025-09-23,85,Q2,6298.6605,6838.0168,0.9422,0.0,107.30570008333338,0.0,10714.50016815,17.41298341666665
2025-09-23,86,Q2,6212.8259,6393.4647,0.9638,0.0,70.79871733333347,0.0,10778.21901375,40.6922506666667
2025-09-23,87,Q2,6236.6,5854.05,1.0143,0.0,24.201095833333206,0.0,10800.0,87.95942916666657
2025-09-23,88,Q2,6217.1274,5393.4146,1.099,0.0,0.0,32.734392916666685,10763.628452314815,104.55107375000003
2025-09-23,89,Q2,6206.2876,4990.8009,0.9913,0.0,0.0,80.65437375000022,10674.01248148148,121.92674291666634
2025-09-23,90,Q2,6262.68,4761.6375,0.7708,141.01464375,0.0,0.0,10674.01248148148,109.15910625000006
2025-09-23,91,Q2,6377.3851,4842.082,0.7575,332.21708368724376,139.98613168724356,0.0,10800.0,63.652897999999794
2025-09-23,92,Q2,6461.0017,4734.2965,0.7846,233.76312766666655,0.0,0.0,10800.0,54.021072333333336
2025-09-23,93,Q2,6382.45,4417.2375,0.7548,285.49179583333336,0.0,0.0,10800.0,42.04362083333325
2025-09-23,94,Q2,6120.1976,4306.354,0.7536,345.3874083333333,0.0,0.0,10800.0,0.0
2025-09-23,95,Q2,6153.6297,4035.9346,0.8148,380.95434283333356,0.0,0.0,10800.0,0.0
2025-09-23,96,Q2,6505.17,3543.675,0.8978,410.00018958333305,0.0,0.0,10800.0,83.58231041666693
2025-09-23,97,Q2,6704.9712,3168.3753,0.9325,481.26955591666683,0.0,-0.0,10800.0,108.16309408333314
2025-09-23,98,Q2,6651.3841,2836.5022,0.9637,564.1183886666669,0.0,-0.0,10800.0,71.69526133333318
2025-09-23,99,Q2,6512.95,2503.5375,0.9927,600.5019916666668,0.0,-0.0,10800.0,67.7334249999999
2025-09-23,100,Q2,6516.7553,2218.6701,0.9735,660.8684433333333,0.0,-0.0,10800.0,55.47908999999993
2025-09-23,101,Q2,6452.5286,1863.5925,0.9613,730.7615874999999,0.0,-0.0,10800.0,34.06109583333341
2025-09-23,102,Q2,6349.71,1465.3875,1.0104,777.6471875000002,0.0,-0.0,10800.0,36.406562499999836
2025-09-23,103,Q2,6441.2731,1178.7512,1.1132,827.4883679999998,0.0,-0.0,10800.0,49.598615333333555
2025-09-23,104,Q2,6397.9351,917.9154,1.1301,854.00151875,-0.0,0.0,10800.0,59.335097916666655
2025-09-23,105,Q2,6368.49,630.1875,1.0787,925.4631395833334,0.0,0.0,10800.0,30.92061041666659
2025-09-23,106,Q2,6667.634,356.458,1.1143,992.3896105833334,0.0,0.0,10800.0,59.47305608333329
2025-09-23,107,Q2,5886.4358,131.4439,1.1899,909.9211534999998,0.0,0.0,10800.0,49.244163166666794
2025-09-23,108,Q2,4515.87,0.0,1.26,760.5767625,0.0,-0.0,10800.0,0.0
2025-09-23,109,Q2,4585.9791,0.0,1.3273,764.9991088333333,0.0,-0.0,10800.0,0.0
2025-09-23,110,Q2,4985.787,4.4234,1.3739,794.5402361666668,0.0,0.0,10800.0,35.68703049999999
2025-09-23,111,Q2,5006.5,0.0,1.3863,781.4283374999999,0.0,0.0,10800.0,52.988329166666745
2025-09-23,112,Q2,5016.9579,0.0,1.3617,773.0300736666666,0.0,0.0,10800.0,63.12957633333349
2025-09-23,113,Q2,4862.5058,0.3176,1.2989,742.4379719166656,0.0,29.452918000001045,10767.274535555554,38.473810083333206
2025-09-23,114,Q2,4664.56,0.0,1.242,0.0,0.0,788.8681166666667,9890.754405925925,0.0
2025-09-23,115,Q2,4794.5933,0.0,1.2579,0.0,0.0,793.0719946666668,9009.56330074074,6.026888666666537
2025-09-23,116,Q2,4953.598,0.0228,1.3209,0.0,0.0,788.9756115833331,8132.923732314814,36.62025508333352
2025-09-23,117,Q2,4906.9,0.0,1.3658,0.0,0.0,774.6872166666665,7272.16015824074,43.12945000000013
2025-09-23,118,Q2,4721.0181,0.0,1.3425,0.0,0.0,796.4506294166665,6387.215014444444,0.0
2025-09-23,119,Q2,4705.315,0.0016,1.3213,0.0,0.0,791.9771468333332,5507.240406851852,0.0
2025-09-23,120,Q2,4871.47,0.0,1.3115,0.0,0.0,767.4412916666669,4654.527860555555,44.47037499999976
2025-09-23,121,Q2,4963.0687,0.0,1.2687,0.0,0.0,777.89385375,3790.2013563888886,49.28426291666665
2025-09-23,122,Q2,5061.4062,0.0,1.2951,0.0,0.0,773.2361635833336,2931.050063518518,70.3315364166665
2025-09-23,123,Q2,5038.25,0.0,1.3829,0.0,0.0,764.0281166666666,2082.1299338888884,75.68021666666664
2025-09-23,124,Q2,4709.3717,0.0,1.3866,0.0,0.0,793.9169404999997,1200.0,0.0
2025-09-23,125,Q2,4809.9708,0.0,1.2125,777.5317269999998,0.0,-0.0,1200.0,24.130073000000152
2025-09-23,126,Q2,5215.3,0.0,0.9884,752.363733333333,0.0,0.0,1200.0,116.85293333333368
2025-09-23,127,Q2,5055.1463,0.0,0.9549,783.4631485,0.0,0.0,1200.0,59.0612348333334
2025-09-23,128,Q2,4827.5711,0.0,0.9828,770.2662169166667,0.0,0.0,1200.0,34.32896641666662
2025-09-23,129,Q2,4880.29,0.0,1.0059,755.6005333333334,0.0,0.0,1200.0,57.78113333333329
2025-09-23,130,Q2,4979.2148,0.0,1.0449,807.9037234166667,0.0,-0.0,1200.0,21.965409916666545
2025-09-23,131,Q2,4609.119,0.0,0.8538,752.3577166666665,0.0,-0.0,1200.0,15.828783333333377
2025-09-23,132,Q2,3835.46,0.0,0.5154,1435.1102166666667,833.3333333333333,0.0,1950.0,37.466449999999895
2025-09-23,133,Q2,3320.6494,0.0,0.3997,1392.6289416666664,833.3333333333333,0.0,2700.0,0.0
2025-09-23,134,Q2,3496.0714,0.0,0.4421,573.4182934999999,0.0,0.0,2700.0,9.260273166666707
2025-09-23,135,Q2,3883.24,0.0,0.4839,1402.8133083333332,833.3333333333333,0.0,3450.0,77.72669166666662
2025-09-23,136,Q2,3580.1991,0.0,0.4396,1410.579991,833.3333333333333,0.0,4200.0,19.453192333333163
2025-09-23,137,Q2,3332.1137,0.0,0.4292,603.8010440833333,0.0,0.0,4200.0,0.0
2025-09-23,138,Q2,3416.1,0.0,0.4608,1434.2527416666667,833.3333333333333,0.0,4950.0,0.0
2025-09-23,139,Q2,3387.9352,0.0,0.4279,560.8036774166666,0.0,0.0,4950.0,3.8521892500000376
2025-09-23,140,Q2,3459.0094,0.0,0.4124,572.9577046666668,0.0,0.0,4950.0,3.5438619999997627
2025-09-23,141,Q2,3661.95,0.0,0.4355,1443.0426666666665,833.3333333333333,0.0,5700.0,0.6156666666666979
2025-09-23,142,Q2,3702.4038,0.0,0.4312,922.5972320833332,333.3333333333333,0.0,6000.0,27.80340124999998
2025-09-23,143,Q2,3409.7885,0.0,0.4204,562.9534459166667,0.0,0.0,6000.0,5.344637416666615
2025-09-23,144,Q2,3147.61,0.0,0.4259,591.4923416666666,0.0,0.0,6000.0,0.0
2025-09-23,1,Q3,3421.106,0.0,0.4059,1441.1963994999999,833.3333333333333,0.0,6750.0,0.0
2025-09-23,2,Q3,3361.9091,0.0,0.4324,1429.8864044166667,833.3333333333333,0.0,7500.0,0.0
2025-09-23,3,Q3,3388.6,0.0,0.4539,1382.8049916666664,833.3333333333333,0.0,8250.0,15.295008333333499
2025-09-23,4,Q3,3591.0535,0.0,0.4117,1392.4563326666666,833.3333333333333,0.0,9000.0,39.38591733333328
2025-09-23,5,Q3,3639.0639,0.0,0.4114,1398.68408375,833.3333333333333,0.0,9750.0,41.1598995833333
2025-09-23,6,Q3,3538.62,0.0,0.4549,559.308825,0.0,0.0,9750.0,30.461175000000026
2025-09-23,7,Q3,3584.1201,0.0,0.4413,546.5722312500002,0.0,0.0,9750.0,50.78111874999979
2025-09-23,8,Q3,3479.83,0.0,0.4365,550.8384982499999,0.0,0.0,9750.0,29.13316841666665
2025-09-23,9,Q3,3316.08,0.0,0.4529,892.4510916666666,333.3333333333333,0.0,10050.0,0.0
2025-09-23,10,Q3,3504.3201,0.0,0.4318,577.3652430833332,0.0,0.0,10050.0,6.6881069166666975
2025-09-23,11,Q3,3611.1697,0.0,0.418,582.4108068333333,0.0,0.0,10050.0,19.450809833333324
2025-09-23,12,Q3,3543.64,0.0,0.4413,573.9071166666665,0.0,0.0,10050.0,16.699550000000045
2025-09-23,13,Q3,3627.3783,0.0,0.4794,565.2879403333333,0.0,0.0,10050.0,39.27510966666671
2025-09-23,14,Q3,3646.7973,0.0,0.4675,563.6576425,0.0,0.0,10050.0,44.1419075
2025-09-23,15,Q3,3569.92,0.0,0.4225,567.5156916666667,0.0,0.0,10050.0,27.470974999999953
2025-09-23,16,Q3,3591.0744,0.0,0.4268,581.9173718333334,0.0,0.0,10050.0,16.595028166666566
2025-09-23,17,Q3,3523.6786,0.0,0.4588,584.2798914166665,0.0,0.0,10050.0,2.999875250000173
2025-09-23,18,Q3,3402.03,0.0,0.4777,576.1273083333333,0.0,0.0,10050.0,0.0
2025-09-23,19,Q3,3470.8796,0.0,0.4584,571.67196875,0.0,0.0,10050.0,6.807964583333273
2025-09-23,20,Q3,3546.3118,0.0,0.4106,582.3076974166668,0.0,0.0,10050.0,8.744269249999888
2025-09-23,21,Q3,3521.1,0.0,0.3812,584.5843166666666,0.0,0.0,10050.0,2.2656833333332997
2025-09-23,22,Q3,3493.0415,0.0,0.4192,575.0621721666666,0.0,0.0,10050.0,7.111411166666585
2025-09-23,23,Q3,3616.52,0.0,0.4681,586.6150290833334,0.0,0.0,10050.0,16.13830424999992
2025-09-23,24,Q3,3738.77,0.0,0.4666,595.8409666666665,0.0,0.0,10050.0,27.2873666666668
2025-09-23,25,Q3,3573.138,0.0019,0.4048,614.6371066666666,0.0,0.0,10050.0,0.0
2025-09-23,26,Q3,3548.8256,0.0,0.3873,611.0747128333334,0.0,0.0,10050.0,0.0
2025-09-23,27,Q3,3696.43,0.0,0.4222,596.9258166666666,0.0,0.0,10050.0,19.145849999999996
2025-09-23,28,Q3,3629.4046,0.0268,0.4225,606.7225968333332,0.0,0.0,10050.0,0.0
2025-09-23,29,Q3,3602.4949,0.0,0.4173,596.7451370833332,0.0,0.0,10050.0,3.670679583333367
2025-09-23,30,Q3,3708.74,0.0,0.4256,590.9958916666667,0.0,0.0,10050.0,27.127441666666527
2025-09-23,31,Q3,3751.3647,0.3731,0.433,584.4753842499999,0.0,0.0,10050.0,40.689882416666705
2025-09-23,32,Q3,3689.4488,0.0,0.4518,612.2609344166666,0.0,0.0,10050.0,2.6471989166667527
2025-09-23,33,Q3,3557.68,0.0,0.4325,639.2931895833333,0.0,0.0,10050.0,0.0
2025-09-23,34,Q3,3509.0644,5.1961,0.3613,1441.4130623333333,833.3333333333333,0.0,10800.0,0.0
2025-09-23,35,Q3,4001.4806,0.0,0.6152,684.7890001666666,0.0,-0.0,10800.0,0.0
2025-09-23,36,Q3,4743.74,0.0,1.0325,16.317802083333618,0.0,833.3333333333333,9874.074074074075,0.0
2025-09-23,37,Q3,4911.4158,148.7833,1.0391,0.0,0.0,818.0011796666664,8965.183874444445,0.0
2025-09-23,38,Q3,4831.9735,376.0146,0.9449,0.0,0.0,747.5036142500002,8134.624303055556,0.0
2025-09-23,39,Q3,4792.2,649.3875,0.9432,0.0,0.0,696.1134354166664,7361.164930370371,0.0
2025-09-23,40,Q3,4757.3085,973.8044,0.9146,0.0,0.0,680.1696719166667,6605.420850462963,0.0
2025-09-23,41,Q3,4755.1526,1245.8597,0.8673,0.0,0.0,638.7188965000001,5895.733187685185,0.0
2025-09-23,42,Q3,4789.05,1511.775,0.8271,69.95253577777771,0.0,515.2146517222222,5323.272463549382,0.0
2025-09-23,43,Q3,4816.282,1907.945,0.8061,513.089565888889,0.0,0.0,5323.272463549382,0.0
2025-09-23,44,Q3,4786.2179,2234.3678,0.8269,481.9276729444444,0.0,0.0,5323.272463549382,0.0
2025-09-23,45,Q3,4660.51,2492.5875,0.8096,423.90718333333325,0.0,0.0,5323.272463549382,0.0
2025-09-23,46,Q3,4606.8822,2894.0726,0.6878,329.4311967222221,0.0,0.0,5323.272463549382,0.0
2025-09-23,47,Q3,5489.8417,3343.4604,0.8469,0.0,0.0,363.53471294444444,4919.345004722222,0.0
2025-09-23,48,Q3,6701.06,3753.1125,1.1849,0.0,0.0,511.4734083333331,4351.041217685186,0.0
2025-09-23,49,Q3,6664.9869,4119.6249,1.1921,0.0,0.0,485.4094975555555,3811.6973315123464,0.0
2025-09-23,50,Q3,6469.7028,4427.9049,1.1184,0.0,0.0,417.30925277777754,3348.0203839814826,0.0
2025-09-23,51,Q3,6635.97,4698.6375,1.1227,0.0,0.0,343.8458895833333,2965.9693955555567,0.0
2025-09-23,52,Q3,6600.0815,4997.093,1.0962,0.0,0.0,285.6328108888889,2648.5996056790136,0.0
2025-09-23,53,Q3,6462.4233,5400.3214,1.0174,0.0,0.0,233.58584161111116,2389.0597816666677,0.0
2025-09-23,54,Q3,6427.57,5807.85,0.9516,0.0,0.0,166.64482708333372,2203.898862685186,0.0
2025-09-23,55,Q3,6551.7343,6020.5511,0.9817,0.0,0.0,165.86648661111118,2019.602766450618,0.0
2025-09-23,56,Q3,6611.8297,6159.4673,1.0171,0.0,0.0,136.37720222222208,1868.07254175926,0.0
2025-09-23,57,Q3,6584.42,6306.2625,1.0072,0.0,0.0,98.9508145833333,1758.1271922222231,0.0
2025-09-23,58,Q3,6627.8893,6423.4053,0.9839,0.0,0.0,99.74222544444419,1647.3024972839519,0.0
2025-09-23,59,Q3,6567.1756,6483.305,0.9725,0.0,0.0,90.45541172222232,1546.7964842592605,0.0
2025-09-23,60,Q3,6455.96,6487.7625,0.9784,0.0,0.0,90.15237083333304,1446.6271833333349,0.0
2025-09-23,61,Q3,6527.0912,6506.7574,0.9839,0.0,0.0,62.55507844444449,1377.1215406172855,0.0
2025-09-23,62,Q3,6488.4499,6763.9313,0.9513,0.0,0.0,0.0,1377.1215406172855,0.0
2025-09-23,63,Q3,6336.11,7139.7,0.9073,0.0,0.0,0.0,1377.1215406172855,0.0
2025-09-23,64,Q3,6376.9432,7257.6775,0.8981,0.0,0.0,0.0,1377.1215406172855,0.0
2025-09-23,65,Q3,6473.6947,7240.5731,0.7781,0.0,0.0,0.0,1377.1215406172855,0.0
2025-09-23,66,Q3,6470.56,7359.675,0.5639,785.1347874999999,0.0,0.0,1377.1215406172855,0.0
2025-09-23,67,Q3,6357.1346,7784.7849,0.4409,751.072283777778,432.49057035219414,0.0,1766.3630539342603,0.0
2025-09-23,68,Q3,6310.6975,8209.6886,0.4252,682.6503910555555,833.3333333333333,0.0,2516.3630539342603,0.0
2025-09-23,69,Q3,6431.52,8399.7375,0.4696,649.5242229166663,833.3333333333333,0.0,3266.3630539342603,0.0
2025-09-23,70,Q3,6604.0357,8379.679,0.5048,581.6094346111108,833.3333333333333,0.0,4016.3630539342603,0.0
2025-09-23,71,Q3,6371.5522,8435.4109,0.4546,493.47328938888865,833.3333333333333,0.0,4766.36305393426,0.0
2025-09-23,72,Q3,5893.69,8613.5625,0.3613,432.3111020833332,833.3333333333333,0.0,5516.36305393426,0.0
2025-09-23,73,Q3,5815.5593,8690.3915,0.3481,413.93505641666655,227.73142742832835,0.0,5721.321338619756,0.0
2025-09-23,74,Q3,5929.8452,8581.2694,0.3859,424.8287638333332,833.3333333333333,0.0,6471.321338619756,0.0
2025-09-23,75,Q3,5958.43,8484.4875,0.387,495.1379354166668,833.3333333333333,0.0,7221.321338619756,0.0
2025-09-23,76,Q3,5882.5546,8645.3297,0.3271,530.77441175,833.3333333333333,0.0,7971.321338619756,0.0
2025-09-23,77,Q3,6091.5912,8546.664,0.4936,243.493064777781,560.9621568888917,0.0,8476.187279819758,0.0
2025-09-23,78,Q3,6408.53,8135.1375,0.8213,0.0,282.31729958333335,0.0,8730.272849444758,0.0
2025-09-23,79,Q3,6253.4833,7884.9488,0.9285,0.0,204.44590349999987,0.0,8914.274162594758,0.0
2025-09-23,80,Q3,6080.4251,7754.0988,0.8854,0.0,208.28795941666675,0.0,9101.733326069758,0.0
2025-09-23,81,Q3,6115.63,7607.2875,0.8377,0.0,218.2940433333332,0.0,9298.197965069758,0.0
2025-09-23,82,Q3,6161.9414,7394.5585,0.8574,0.0,174.67656699999972,0.0,9455.406875369757,0.0
2025-09-23,83,Q3,6291.8498,7228.1769,0.8948,0.0,134.15968875000002,0.0,9576.150595244757,0.0
2025-09-23,84,Q3,6409.53,7094.9625,0.9188,0.0,146.55428708333324,0.0,9708.049453619757,32.315537083333254
2025-09-23,85,Q3,6298.6605,6838.0168,0.9422,0.0,79.72336883333338,0.0,9779.800485569756,0.0
2025-09-23,86,Q3,6212.8259,6393.4647,0.9638,0.0,15.250619833333431,0.0,9793.526043419757,0.0
2025-09-23,87,Q3,6236.6,5854.05,1.0143,0.0,0.0,67.8510733333334,9718.135961938275,0.0
2025-09-23,88,Q3,6217.1274,5393.4146,1.099,0.0,0.0,147.15695708333337,9554.628231845682,0.0
2025-09-23,89,Q3,6206.2876,4990.8009,0.9913,0.0,0.0,209.15633166666686,9322.232307771606,0.0
2025-09-23,90,Q3,6262.68,4761.6375,0.7708,387.078015809327,104.10743414266028,0.0,9415.928998500001,0.0
2025-09-23,91,Q3,6377.3851,4842.082,0.7575,1225.775142972222,833.3333333333333,0.0,10165.928998500001,0.0
2025-09-23,92,Q3,6461.0017,4734.2965,0.7846,427.78391877777767,72.96322944444432,0.0,10231.595905000002,0.0
2025-09-23,93,Q3,6382.45,4417.2375,0.7548,477.5878625000001,70.9973849999999,0.0,10295.493551500002,0.0
2025-09-23,94,Q3,6120.1976,4306.354,0.7536,503.2081655555555,69.03154055555547,0.0,10357.621938000002,0.0
2025-09-23,95,Q3,6153.6297,4035.9346,0.8148,523.6295726944445,67.06569611111104,0.0,10417.981064500002,0.0
2025-09-23,96,Q3,6505.17,3543.675,0.8978,542.1827166666665,65.09985166666661,0.0,10476.570931000002,16.499635000000126
2025-09-23,97,Q3,6704.9712,3168.3753,0.9325,612.1824461944447,58.76845444444439,0.0,10529.462540000002,36.0186582499997
2025-09-23,98,Q3,6651.3841,2836.5022,0.9637,687.5548033888891,52.43705722222228,0.0,10576.655891500002,0.6959038333332046
2025-09-23,99,Q3,6512.95,2503.5375,0.9927,711.5943645833333,46.10565999999994,0.0,10618.150985500002,2.74671208333325
2025-09-23,100,Q3,6516.7553,2218.6701,0.9735,774.9075681944444,39.77426277777772,0.0,10653.947822000002,0.0
2025-09-23,101,Q3,6452.5286,1863.5925,0.9613,849.6972897222222,33.44286555555561,0.0,10684.046401000001,0.0
2025-09-23,102,Q3,6349.71,1465.3875,1.0104,897.9886250000001,27.111468333333164,0.0,10708.4467225,0.0
2025-09-23,103,Q3,6441.2731,1178.7512,1.1132,927.4347250833332,22.846437777777737,0.0,10729.0085165,0.0
2025-09-23,104,Q3,6397.9351,917.9154,1.1301,941.4370233333334,18.58140722222231,0.0,10745.731783,0.0
2025-09-23,105,Q3,6368.49,630.1875,1.0787,1001.4040145833333,14.316376666666656,0.0,10758.616521999998,0.0
2025-09-23,106,Q3,6667.634,356.458,1.1143,1051.6828655833333,10.051346111111116,0.0,10767.662733499998,10.231147194444475
2025-09-23,107,Q3,5886.4358,131.4439,1.1899,953.8642314166664,5.786315555555461,0.0,10772.870417499997,11.087400805555717
2025-09-23,108,Q3,4515.87,0.0,1.26,798.5505125,1.5212849999999207,0.0,10774.239573999997,0.0
2025-09-23,109,Q3,4585.9791,0.0,1.3273,775.8582254999999,0.0,0.0,10774.239573999997,0.0
